transaction_id,datetime_local,store_id,channel,membership_tier,coupon_used,items_count,avg_item_price_rmb,basket_value_rmb,wait_time_sec,satisfaction_1to5
3F291EA1,2025-09-25 09:41:00,WZ03,In-Store,None,0,1,23.99,5.56,48,5
2ACB1E87,2025-09-25 09:49:00,WZ01,Delivery,None,0,1,25.44,19.8,152,5
E473E572,2025-09-25 09:51:00,WZ02,In-Store,Gold,0,6,34.83,153.04,82,4
A300D84D,2025-09-25 09:51:00,WZ01,App,None,0,3,30.33,16.04,96,4
DB74B2FA,2025-09-25 09:53:00,WZ01,In-Store,Silver,0,2,25.33,26.15,100,5
626CE017,2025-09-25 10:07:00,WZ01,In-Store,None,0,2,19.28,31.05,95,5
45C87E9C,2025-09-25 10:09:00,WZ03,App,None,1,1,35.43,7.17,83,4
A743EFD7,2025-09-25 10:09:00,WZ01,In-Store,None,0,2,23.09,28.11,69,5
19CAABDC,2025-09-25 10:13:00,WZ02,App,Silver,0,2,26.65,15.29,179,3
CB5F482B,2025-09-25 10:14:00,WZ01,Delivery,None,0,2,17.69,36.4,129,4
E14DBBA2,2025-09-25 10:15:00,WZ02,App,None,0,2,8.63,19.63,78,4
207B388D,2025-09-25 10:16:00,WZ01,App,None,0,1,30.36,9.11,70,4
EF5BB66C,2025-09-25 10:19:00,WZ01,In-Store,None,0,2,24.52,34.51,54,4
A9A1AFF7,2025-09-25 10:26:00,WZ03,In-Store,None,0,2,18.0,43.31,32,5
611779CB,2025-09-25 10:27:00,WZ03,In-Store,Silver,0,1,19.0,21.6,30,5
D626EC11,2025-09-25 10:31:00,WZ01,In-Store,None,0,2,22.34,18.52,64,4
16716FAC,2025-09-25 10:34:00,WZ03,App,Gold,0,4,26.65,74.44,102,5
0CFF9198,2025-09-25 10:36:00,WZ01,Delivery,Gold,1,3,24.53,32.47,96,5
29302E03,2025-09-25 10:39:00,WZ01,In-Store,Silver,0,4,18.75,104.94,107,4
E17E2F12,2025-09-25 10:44:00,WZ01,In-Store,Silver,0,4,14.24,100.32,42,4
EE77FAA6,2025-09-25 10:46:00,WZ01,Delivery,None,0,2,25.31,22.48,106,4
34A70F4F,2025-09-25 11:01:00,WZ01,In-Store,None,0,1,25.17,8.05,39,5
9B6EC37F,2025-09-25 11:07:00,WZ02,In-Store,None,0,1,26.95,5.7,37,5
D6977A87,2025-09-25 11:15:00,WZ01,In-Store,None,0,1,30.94,8.41,35,5
2F1ACFEB,2025-09-25 11:19:00,WZ02,In-Store,Silver,0,1,28.11,16.73,46,4
FE633D64,2025-09-25 11:24:00,WZ03,In-Store,Gold,0,2,30.42,26.75,23,5
DE11AB83,2025-09-25 11:27:00,WZ02,Delivery,None,0,1,21.46,9.12,120,5
5883A036,2025-09-25 11:29:00,WZ01,In-Store,None,0,2,14.94,22.91,82,4
5078F18C,2025-09-25 11:33:00,WZ02,App,Gold,0,2,29.52,40.03,47,5
7F7FEC07,2025-09-25 11:35:00,WZ01,In-Store,None,1,1,21.02,16.12,29,5
B44626F8,2025-09-25 11:40:00,WZ01,App,None,0,1,33.39,38.14,32,4
ECB31472,2025-09-25 11:41:00,WZ01,App,None,1,2,29.47,23.88,36,5
37237DE0,2025-09-25 11:58:00,WZ03,In-Store,None,0,2,23.25,13.01,70,5
4226BE2D,2025-09-25 12:00:00,WZ02,In-Store,None,0,1,14.24,9.6,76,5
807A46D8,2025-09-25 12:06:00,WZ01,In-Store,None,0,2,21.97,32.09,114,4
C07013C6,2025-09-25 12:07:00,WZ01,In-Store,None,1,1,33.46,10.49,24,4
49EB9CB8,2025-09-25 12:09:00,WZ01,App,None,0,1,38.04,5.34,48,5
5274C567,2025-09-25 12:10:00,WZ02,In-Store,None,0,2,19.89,9.89,19,5
BB8208AF,2025-09-25 12:11:00,WZ01,Delivery,None,0,1,23.55,12.39,96,3
1D02EBCE,2025-09-25 12:24:00,WZ02,App,Gold,1,3,31.18,35.79,52,5
CF58CE66,2025-09-25 12:45:00,WZ02,App,Gold,0,3,32.26,76.2,111,5
CB767419,2025-09-25 12:47:00,WZ01,In-Store,None,0,3,35.91,30.1,48,4
857B8801,2025-09-25 12:52:00,WZ02,In-Store,Silver,1,2,12.56,23.99,20,5
84CC8FF8,2025-09-25 13:04:00,WZ01,App,None,0,2,31.06,14.12,121,5
9DA90589,2025-09-25 13:09:00,WZ01,App,None,0,1,20.73,10.49,19,5
D821CB95,2025-09-25 13:11:00,WZ01,App,Silver,0,1,21.11,23.84,50,5
01379542,2025-09-25 13:12:00,WZ01,App,Silver,0,1,25.36,12.51,44,4
F666A420,2025-09-25 13:22:00,WZ03,In-Store,None,1,1,14.9,20.35,73,5
F2FCC132,2025-09-25 13:27:00,WZ03,App,Gold,0,4,21.41,98.91,33,5
A0AF61F9,2025-09-25 13:32:00,WZ01,In-Store,Silver,0,3,16.51,56.54,70,5
3A5FE6D7,2025-09-25 13:37:00,WZ01,In-Store,None,0,1,32.78,8.91,37,5
15F95F44,2025-09-25 13:42:00,WZ01,In-Store,None,1,1,12.89,6.72,31,4
3E8947A2,2025-09-25 13:43:00,WZ02,App,None,1,1,24.23,11.52,51,5
C7F7B7B8,2025-09-25 13:46:00,WZ01,App,None,0,1,35.01,9.87,79,4
8B45E7E3,2025-09-25 13:55:00,WZ01,App,None,0,2,29.83,23.26,40,4
671498FF,2025-09-25 14:00:00,WZ01,App,Gold,0,2,31.71,21.21,82,4
4118E8AC,2025-09-25 14:00:00,WZ01,In-Store,Gold,0,1,32.62,6.17,71,4
E2FB9FE8,2025-09-25 14:05:00,WZ02,In-Store,Silver,0,2,23.83,29.87,79,4
64B642BA,2025-09-25 14:05:00,WZ02,In-Store,Gold,0,3,23.26,79.94,85,5
9B25682E,2025-09-25 14:06:00,WZ03,App,Gold,0,2,36.84,41.71,110,4
7DCFF0C1,2025-09-25 14:10:00,WZ01,In-Store,Silver,0,4,32.48,22.01,55,4
B49526D5,2025-09-25 14:11:00,WZ01,Delivery,Gold,0,3,24.05,70.71,198,5
9B3F8A07,2025-09-25 14:12:00,WZ02,App,Silver,1,3,28.68,40.03,70,5
56921657,2025-09-25 14:14:00,WZ02,In-Store,None,0,1,21.14,22.75,104,4
AFC64423,2025-09-25 14:30:00,WZ01,In-Store,None,0,2,14.9,27.03,64,5
7B2780FB,2025-09-25 14:46:00,WZ03,In-Store,Silver,0,1,33.0,15.23,44,5
1E104BC6,2025-09-25 14:50:00,WZ02,In-Store,Silver,0,2,23.95,31.76,60,5
E632821A,2025-09-25 14:51:00,WZ03,In-Store,Gold,0,1,20.43,4.41,133,4
74D395D8,2025-09-25 14:53:00,WZ01,In-Store,Silver,0,2,25.03,52.45,77,4
C15ED610,2025-09-25 14:58:00,WZ03,In-Store,Silver,0,1,17.53,29.98,94,5
D0E71E40,2025-09-25 15:05:00,WZ03,In-Store,None,0,6,27.47,77.47,49,3
57842433,2025-09-25 15:06:00,WZ01,In-Store,Silver,0,1,26.75,10.09,60,5
9C5B93C2,2025-09-25 15:06:00,WZ01,App,None,1,1,21.61,16.54,48,4
CCDE44F3,2025-09-25 15:09:00,WZ02,Delivery,None,0,3,15.24,59.12,98,4
83A8B023,2025-09-25 15:09:00,WZ03,App,Silver,0,2,23.48,50.32,78,5
DA5ED420,2025-09-25 15:15:00,WZ01,App,None,0,1,27.93,21.42,55,5
1249B44E,2025-09-25 15:24:00,WZ01,In-Store,None,0,1,27.23,18.33,46,4
319EE8B7,2025-09-25 15:24:00,WZ02,App,Gold,1,2,34.96,26.8,84,5
4BE31429,2025-09-25 15:28:00,WZ03,App,Gold,0,3,18.23,35.5,58,5
D3A2104D,2025-09-25 15:32:00,WZ02,In-Store,None,0,1,14.66,22.3,118,4
C3FC8AE7,2025-09-25 15:33:00,WZ01,In-Store,None,1,1,29.1,12.42,39,5
21D6B727,2025-09-25 15:34:00,WZ02,App,Silver,0,2,18.65,17.64,81,4
F933DD76,2025-09-25 15:48:00,WZ02,Delivery,None,0,3,20.54,79.49,120,4
540CDA99,2025-09-25 15:48:00,WZ03,In-Store,None,0,1,28.2,14.51,62,4
122F61B6,2025-09-25 15:48:00,WZ02,App,None,0,1,24.08,12.69,91,4
567EF55C,2025-09-25 15:48:00,WZ01,App,None,1,2,20.66,22.01,67,5
58E377CA,2025-09-25 15:49:00,WZ03,App,None,0,1,23.14,13.27,107,4
CEF49B29,2025-09-25 15:53:00,WZ03,In-Store,None,0,3,23.79,48.13,62,5
46F16023,2025-09-25 15:54:00,WZ02,App,Silver,0,1,29.56,12.4,93,4
A96BE4F6,2025-09-25 15:57:00,WZ02,In-Store,Gold,0,3,23.88,43.51,51,5
441FFBB7,2025-09-25 15:57:00,WZ01,App,None,0,2,25.44,16.62,89,4
B7FAA7B6,2025-09-25 16:07:00,WZ02,In-Store,None,0,1,27.92,15.63,91,4
3CCE9079,2025-09-25 16:09:00,WZ03,In-Store,None,0,1,15.75,20.38,49,4
E66420BC,2025-09-25 16:17:00,WZ02,In-Store,Silver,0,1,30.76,10.12,53,5
E62FC404,2025-09-25 16:20:00,WZ02,In-Store,None,0,3,27.22,62.25,41,4
236F62B5,2025-09-25 16:24:00,WZ02,In-Store,Silver,0,1,21.55,12.27,64,4
F12B8960,2025-09-25 16:26:00,WZ01,In-Store,None,0,6,20.75,63.44,39,5
1AB26743,2025-09-25 16:27:00,WZ01,App,Gold,0,4,22.64,90.13,87,5
7D300FBF,2025-09-25 16:30:00,WZ01,App,None,1,2,23.04,22.21,59,4
37B8DBAF,2025-09-25 16:34:00,WZ01,App,None,1,4,28.81,33.49,67,4
1F2934E7,2025-09-25 16:34:00,WZ02,Delivery,Gold,0,1,27.2,20.05,121,4
38F98BAB,2025-09-25 16:39:00,WZ02,App,Gold,0,2,24.13,32.63,52,5
EC48A40D,2025-09-25 16:43:00,WZ02,App,None,0,2,30.02,26.07,67,5
B27F2E9B,2025-09-25 16:48:00,WZ02,In-Store,None,0,1,18.75,21.65,68,5
1AA49D96,2025-09-25 16:48:00,WZ01,App,None,0,2,34.56,29.9,71,5
BA60244C,2025-09-25 16:50:00,WZ03,App,None,1,1,24.28,28.08,138,4
725C6C39,2025-09-25 16:55:00,WZ01,In-Store,Silver,0,4,26.05,46.61,82,5
1BF90609,2025-09-25 16:55:00,WZ03,In-Store,Silver,0,3,30.13,49.08,54,4
8C51E536,2025-09-25 16:56:00,WZ02,App,None,0,3,15.86,91.07,82,5
1A59119F,2025-09-25 16:57:00,WZ02,App,None,1,1,26.96,14.51,95,5
F66F4A14,2025-09-25 17:00:00,WZ03,App,Gold,0,4,32.46,51.53,43,4
DE0312A1,2025-09-25 17:04:00,WZ01,In-Store,Gold,0,2,18.16,29.13,65,4
9FCB9B31,2025-09-25 17:18:00,WZ02,In-Store,None,0,1,32.01,17.58,50,4
8E0ED3A0,2025-09-25 17:24:00,WZ01,App,None,0,3,24.74,63.43,73,5
C59C32C5,2025-09-25 17:24:00,WZ01,In-Store,None,0,2,30.58,17.47,43,5
1EE7A1F1,2025-09-25 17:31:00,WZ01,In-Store,Gold,0,2,26.08,41.54,62,4
7FECAEB2,2025-09-25 17:39:00,WZ02,App,None,1,2,9.48,42.21,63,4
707EC04C,2025-09-25 17:42:00,WZ02,App,None,0,1,22.33,10.67,40,5
69497FF8,2025-09-25 17:54:00,WZ01,Delivery,None,1,1,20.26,19.67,135,4
3D71ECBC,2025-09-25 17:56:00,WZ01,App,Silver,1,4,26.61,35.71,40,5
FE181053,2025-09-25 18:16:00,WZ03,App,None,1,2,20.52,9.9,107,4
0F4A00A1,2025-09-25 18:16:00,WZ01,App,Silver,1,3,28.12,58.47,40,5
9F925FBE,2025-09-25 18:23:00,WZ01,In-Store,None,0,3,25.47,31.24,73,4
E2A85639,2025-09-25 18:32:00,WZ03,In-Store,None,0,2,25.88,45.5,45,5
E7041CF0,2025-09-25 18:47:00,WZ02,In-Store,None,0,2,18.71,20.44,58,5
3478E9A7,2025-09-25 18:57:00,WZ01,In-Store,Silver,0,1,11.78,11.07,73,5
13C143FF,2025-09-25 19:47:00,WZ02,In-Store,None,0,1,22.22,10.95,18,4
3811C48E,2025-09-25 19:56:00,WZ01,In-Store,None,0,2,30.23,24.89,7,5
D878B10F,2025-09-26 07:13:00,WZ02,App,None,0,1,24.04,7.19,123,4
138E40A9,2025-09-26 07:51:00,WZ01,In-Store,None,0,1,29.51,6.8,84,5
5F29C21A,2025-09-26 08:02:00,WZ01,App,None,0,1,24.18,7.04,103,5
C9755531,2025-09-26 08:02:00,WZ01,Delivery,None,0,2,33.45,43.33,140,4
2D3FB44B,2025-09-26 08:03:00,WZ02,In-Store,None,1,1,18.51,20.26,104,4
CDFE76CC,2025-09-26 08:09:00,WZ02,App,Silver,1,1,35.85,15.31,72,4
E9C56782,2025-09-26 08:13:00,WZ03,App,Gold,0,3,22.25,33.77,67,5
0E37D8A2,2025-09-26 08:13:00,WZ03,App,None,0,1,21.44,17.7,85,4
969B0066,2025-09-26 08:13:00,WZ01,App,Silver,0,1,23.03,14.86,59,3
4C743FC8,2025-09-26 08:18:00,WZ03,App,None,0,2,18.43,24.78,88,5
59F3CC6E,2025-09-26 08:23:00,WZ02,In-Store,None,0,1,26.76,19.46,118,4
C215E2D1,2025-09-26 08:24:00,WZ01,In-Store,Silver,0,2,37.22,65.73,98,4
B2E573CC,2025-09-26 08:28:00,WZ01,In-Store,Gold,0,3,22.98,27.59,91,5
7518376B,2025-09-26 08:31:00,WZ01,In-Store,Silver,0,1,16.78,10.34,48,4
68949BEC,2025-09-26 08:32:00,WZ03,App,Silver,1,1,31.97,6.65,83,4
52718E1F,2025-09-26 08:39:00,WZ01,Delivery,Silver,0,2,25.4,32.54,131,4
B50D9A0D,2025-09-26 08:40:00,WZ02,App,Silver,0,1,19.19,7.19,83,5
382F1159,2025-09-26 08:41:00,WZ03,App,Silver,0,2,23.23,50.93,61,4
C51BB59C,2025-09-26 08:41:00,WZ02,App,Silver,1,1,33.02,26.43,87,5
AC618F06,2025-09-26 08:45:00,WZ03,In-Store,None,0,1,27.54,8.52,46,5
9ACF28D0,2025-09-26 08:50:00,WZ02,App,Gold,0,2,22.55,45.09,63,5
DC2F5564,2025-09-26 08:56:00,WZ02,App,None,1,1,15.47,19.36,65,4
75009A67,2025-09-26 08:56:00,WZ01,In-Store,Silver,0,2,12.63,16.19,106,4
4EBE1317,2025-09-26 09:03:00,WZ03,In-Store,None,0,1,33.36,12.96,42,5
FE4F432F,2025-09-26 09:07:00,WZ01,Delivery,Silver,0,2,29.41,16.87,125,4
42400854,2025-09-26 09:08:00,WZ01,In-Store,None,0,1,26.13,18.58,40,5
BDB33F3F,2025-09-26 09:12:00,WZ01,Delivery,Silver,0,5,31.07,98.85,160,5
26F7AE9F,2025-09-26 09:13:00,WZ01,App,Gold,0,4,32.78,86.91,91,5
5FB234BC,2025-09-26 09:17:00,WZ02,In-Store,None,1,1,24.9,24.21,57,5
DC2C1F26,2025-09-26 09:29:00,WZ02,App,Silver,0,1,21.23,12.51,62,5
DAD77CB7,2025-09-26 09:32:00,WZ03,In-Store,None,0,2,27.38,0.0,88,5
80C2AAC1,2025-09-26 09:33:00,WZ03,App,None,0,1,15.14,15.99,80,4
D7AD0621,2025-09-26 09:33:00,WZ01,In-Store,Silver,0,1,28.34,11.82,85,5
23F165E6,2025-09-26 09:44:00,WZ02,In-Store,Silver,0,1,20.38,9.72,58,5
85B14112,2025-09-26 09:44:00,WZ02,In-Store,Gold,0,3,20.27,45.3,59,4
8E000878,2025-09-26 09:47:00,WZ03,Delivery,None,0,3,28.15,51.11,162,4
B6CD2959,2025-09-26 09:47:00,WZ01,Delivery,Silver,1,2,17.28,39.65,118,4
54F24B5D,2025-09-26 09:56:00,WZ02,In-Store,Gold,1,1,32.83,7.9,58,5
B98F37BF,2025-09-26 09:57:00,WZ02,In-Store,None,1,1,16.7,14.78,76,4
F3F7CBC3,2025-09-26 10:02:00,WZ01,In-Store,None,0,3,13.77,50.57,55,5
7B9CBB13,2025-09-26 10:05:00,WZ01,In-Store,Gold,0,2,15.26,16.63,56,5
36A23CCA,2025-09-26 10:07:00,WZ01,In-Store,None,0,1,38.16,8.33,46,5
C86B3024,2025-09-26 10:10:00,WZ01,In-Store,Silver,0,1,28.96,10.84,82,4
D53B42B3,2025-09-26 10:20:00,WZ02,In-Store,Silver,0,1,33.56,14.64,67,5
CF08058D,2025-09-26 10:21:00,WZ01,App,None,1,2,21.0,26.26,65,4
DD1883E8,2025-09-26 10:21:00,WZ01,App,None,1,1,21.27,4.81,52,5
F58912C5,2025-09-26 10:26:00,WZ03,In-Store,Silver,0,3,20.5,59.88,109,5
F9382219,2025-09-26 10:29:00,WZ01,In-Store,None,0,1,28.2,8.63,28,5
C0B2317C,2025-09-26 10:29:00,WZ03,App,None,0,2,23.2,29.73,65,5
FECDEE68,2025-09-26 10:34:00,WZ03,In-Store,Gold,0,2,23.33,42.49,61,4
2032E1F4,2025-09-26 10:37:00,WZ02,Delivery,None,1,1,16.52,12.46,149,5
EB21ACEC,2025-09-26 10:47:00,WZ03,App,Silver,1,2,22.85,34.38,52,5
6A41E2A1,2025-09-26 10:54:00,WZ01,In-Store,None,0,2,24.37,18.28,103,4
3044A421,2025-09-26 10:57:00,WZ01,App,None,0,5,21.15,36.21,88,5
23C2889D,2025-09-26 11:03:00,WZ03,In-Store,None,0,2,18.58,22.76,22,5
EE34C863,2025-09-26 11:11:00,WZ02,App,None,1,1,19.82,10.29,110,4
EB2EC1B6,2025-09-26 11:18:00,WZ02,In-Store,Silver,0,1,21.19,6.38,33,4
60C3C632,2025-09-26 11:18:00,WZ02,App,Silver,0,3,20.16,105.73,57,4
060543E8,2025-09-26 11:27:00,WZ02,App,None,1,3,33.46,54.89,73,5
36344B82,2025-09-26 11:29:00,WZ02,In-Store,None,0,4,24.57,23.41,64,5
C66CE120,2025-09-26 11:30:00,WZ02,App,None,0,1,24.99,14.19,36,5
66A573E3,2025-09-26 11:32:00,WZ01,App,None,1,1,16.16,20.01,80,5
069FAFC2,2025-09-26 11:33:00,WZ02,App,Silver,1,1,36.26,12.87,69,5
596F6097,2025-09-26 11:40:00,WZ01,In-Store,Silver,0,2,14.76,45.68,47,5
BED34C1B,2025-09-26 11:42:00,WZ01,In-Store,None,1,1,18.57,7.04,56,4
471E56C4,2025-09-26 11:46:00,WZ01,App,Gold,1,5,29.6,47.92,34,5
04C1012A,2025-09-26 11:51:00,WZ02,App,None,1,2,21.79,6.91,19,5
38A3F113,2025-09-26 11:52:00,WZ01,In-Store,None,0,1,21.81,12.23,34,4
69513BD8,2025-09-26 11:54:00,WZ01,In-Store,None,0,4,17.44,54.49,24,4
6E5F6BAC,2025-09-26 11:59:00,WZ02,App,None,1,1,25.5,14.58,45,5
95316543,2025-09-26 12:03:00,WZ02,App,None,1,1,27.56,10.54,88,5
69BE1289,2025-09-26 12:24:00,WZ01,In-Store,None,0,2,17.66,25.72,20,5
07EF96C9,2025-09-26 12:26:00,WZ02,App,Silver,0,1,12.31,19.28,57,5
BD5E1E6E,2025-09-26 12:26:00,WZ02,In-Store,Silver,0,1,26.2,20.43,39,5
CB8C4B1F,2025-09-26 12:28:00,WZ02,In-Store,None,0,4,36.4,26.53,41,5
12F6BCDD,2025-09-26 12:29:00,WZ02,In-Store,None,1,1,20.21,11.03,105,5
0EF4DE74,2025-09-26 12:31:00,WZ01,In-Store,Silver,0,1,15.98,11.13,40,5
D1D81A31,2025-09-26 12:32:00,WZ01,In-Store,None,1,2,15.39,14.0,31,5
394B790E,2025-09-26 12:39:00,WZ03,In-Store,Silver,0,3,28.15,65.73,35,5
822D4B2F,2025-09-26 12:57:00,WZ01,App,None,1,2,20.63,11.56,45,4
614982DF,2025-09-26 13:00:00,WZ03,Delivery,None,0,3,17.53,56.66,86,5
D43A8CEE,2025-09-26 13:04:00,WZ03,In-Store,None,0,1,17.08,21.31,53,5
9873C596,2025-09-26 13:05:00,WZ02,App,Silver,0,2,28.05,310.4,49,5
A44EE760,2025-09-26 13:08:00,WZ01,In-Store,Silver,0,1,32.61,6.68,55,4
7F5585E2,2025-09-26 13:17:00,WZ01,Delivery,None,0,2,28.92,39.91,73,4
155FF446,2025-09-26 13:25:00,WZ01,In-Store,Silver,0,1,23.02,10.44,58,5
98546EA4,2025-09-26 13:26:00,WZ01,In-Store,None,0,2,22.01,25.36,68,4
D487298A,2025-09-26 13:28:00,WZ01,In-Store,None,0,1,18.74,10.14,27,5
6BE9A7DD,2025-09-26 13:43:00,WZ02,In-Store,None,0,1,14.56,21.67,28,5
F90AF872,2025-09-26 13:44:00,WZ03,In-Store,Silver,1,2,22.41,47.72,65,4
21491FF4,2025-09-26 13:53:00,WZ02,App,None,1,5,17.41,35.69,89,5
EA6D148C,2025-09-26 13:54:00,WZ02,App,Silver,1,8,21.06,119.3,38,4
FF7EDD66,2025-09-26 14:03:00,WZ02,App,None,0,1,28.49,17.14,58,5
7ED480D6,2025-09-26 14:05:00,WZ01,In-Store,None,0,2,20.84,38.37,63,5
67B6DF03,2025-09-26 14:08:00,WZ03,In-Store,None,0,1,24.66,5.82,58,5
56BF0845,2025-09-26 14:08:00,WZ01,In-Store,None,0,2,31.57,32.35,61,5
276F5254,2025-09-26 14:12:00,WZ03,Delivery,Silver,0,3,19.0,77.61,126,5
A6F37509,2025-09-26 14:12:00,WZ03,In-Store,None,0,3,14.46,78.93,82,5
DF998FDB,2025-09-26 14:14:00,WZ01,In-Store,None,0,1,18.83,18.17,44,4
9D8F9C39,2025-09-26 14:17:00,WZ01,App,None,0,3,28.02,42.05,77,5
4C741C58,2025-09-26 14:19:00,WZ03,App,Silver,0,2,26.91,44.8,79,4
AD31B548,2025-09-26 14:22:00,WZ02,Delivery,None,0,2,26.84,45.98,120,5
D63FDDBE,2025-09-26 14:23:00,WZ03,App,None,0,1,19.48,9.22,103,5
70CB6404,2025-09-26 14:27:00,WZ01,In-Store,Silver,0,2,22.2,18.34,62,4
2ED7FC56,2025-09-26 14:29:00,WZ01,In-Store,None,0,1,19.07,14.86,42,5
DC7CBFCA,2025-09-26 14:29:00,WZ01,Delivery,None,1,1,31.91,8.06,108,4
AA7086B5,2025-09-26 14:30:00,WZ01,App,Silver,1,1,20.54,21.74,71,4
D3FFA87A,2025-09-26 14:31:00,WZ03,App,None,0,3,31.23,24.33,65,4
8CE77433,2025-09-26 14:36:00,WZ02,In-Store,Silver,0,2,27.27,35.24,114,4
8CD173F5,2025-09-26 14:36:00,WZ01,In-Store,None,0,1,24.7,22.49,56,4
EA432467,2025-09-26 14:37:00,WZ01,In-Store,None,0,1,13.35,13.37,94,5
5931EC2A,2025-09-26 14:42:00,WZ01,In-Store,Silver,0,2,30.33,20.31,60,5
6C3BF95B,2025-09-26 14:48:00,WZ02,App,Silver,1,1,27.13,8.44,88,4
2E4394B1,2025-09-26 14:49:00,WZ01,In-Store,None,0,2,17.56,23.63,77,5
FA0A2D97,2025-09-26 14:50:00,WZ01,App,Gold,0,3,20.39,52.74,92,5
1016A125,2025-09-26 14:51:00,WZ01,In-Store,Gold,0,2,35.59,16.98,90,4
48DA3CD0,2025-09-26 14:52:00,WZ02,App,None,0,1,26.73,12.4,161,4
C124E91D,2025-09-26 14:54:00,WZ03,App,Silver,0,4,19.52,55.2,67,4
4B0205F6,2025-09-26 14:58:00,WZ01,In-Store,Silver,0,1,14.91,15.0,102,4
A08B52DD,2025-09-26 15:00:00,WZ01,Delivery,None,0,1,23.0,6.41,173,4
B04EDA0F,2025-09-26 15:01:00,WZ03,In-Store,None,0,4,18.39,52.91,101,5
66A3EF05,2025-09-26 15:08:00,WZ01,In-Store,Silver,0,1,24.82,18.45,37,5
F4A0640D,2025-09-26 15:10:00,WZ01,Delivery,Silver,0,2,18.75,57.48,157,4
BB8E8A31,2025-09-26 15:10:00,WZ03,App,None,1,1,20.34,18.86,141,4
C9A09C75,2025-09-26 15:16:00,WZ02,In-Store,None,0,1,19.95,6.25,32,5
0514C31B,2025-09-26 15:23:00,WZ01,In-Store,None,0,1,22.86,7.03,136,4
F8FCC09D,2025-09-26 15:24:00,WZ03,App,None,0,3,16.88,49.35,90,4
871A7E31,2025-09-26 15:24:00,WZ01,In-Store,None,0,1,28.27,9.42,58,4
7CF47BC1,2025-09-26 15:24:00,WZ02,In-Store,Silver,0,1,29.01,6.57,56,4
B7E7772A,2025-09-26 15:28:00,WZ01,App,None,0,1,15.74,18.52,109,4
1615F194,2025-09-26 15:29:00,WZ02,In-Store,Silver,0,1,30.66,13.43,97,5
6FA32B50,2025-09-26 15:29:00,WZ01,App,None,1,1,28.47,27.67,57,4
0ABFF52A,2025-09-26 15:30:00,WZ03,In-Store,Silver,0,2,29.51,28.45,54,4
BE11FD1D,2025-09-26 15:34:00,WZ01,Delivery,None,0,2,19.32,26.36,112,4
8ED2549C,2025-09-26 15:36:00,WZ01,Delivery,None,0,3,29.47,42.11,130,5
CEBF98F5,2025-09-26 15:36:00,WZ03,In-Store,Silver,0,2,21.67,20.96,66,5
C29F474C,2025-09-26 15:38:00,WZ02,In-Store,Silver,0,1,23.72,10.42,74,5
FF7516FE,2025-09-26 15:38:00,WZ03,App,None,0,1,32.23,11.37,81,4
044EFFB8,2025-09-26 15:40:00,WZ03,In-Store,Silver,0,2,27.28,13.28,81,4
B5593623,2025-09-26 15:44:00,WZ01,App,None,0,1,21.67,18.9,56,4
71B5EA38,2025-09-26 15:56:00,WZ01,App,None,0,3,26.93,30.83,70,5
BD392C97,2025-09-26 16:06:00,WZ01,In-Store,None,0,1,21.32,15.38,58,4
C6289DE4,2025-09-26 16:06:00,WZ02,In-Store,None,0,3,17.57,37.96,86,5
1A78228E,2025-09-26 16:10:00,WZ01,In-Store,Silver,0,2,31.59,32.1,72,5
377A245F,2025-09-26 16:13:00,WZ01,In-Store,Silver,0,1,26.02,13.82,39,5
6F45C91A,2025-09-26 16:19:00,WZ02,In-Store,Gold,0,3,22.31,56.24,74,5
4559B4AF,2025-09-26 16:20:00,WZ01,In-Store,Silver,0,1,11.71,16.33,40,5
8AFEBEC3,2025-09-26 16:23:00,WZ02,In-Store,None,0,2,31.25,15.77,40,5
B5A43542,2025-09-26 16:30:00,WZ03,App,Gold,1,1,31.08,27.72,50,5
69B0E0FF,2025-09-26 16:36:00,WZ02,App,Gold,0,1,17.51,12.16,67,4
01807081,2025-09-26 16:57:00,WZ03,App,Gold,0,2,29.39,66.13,75,4
01984420,2025-09-26 16:58:00,WZ02,App,Silver,1,2,25.16,9.86,104,5
143DB77F,2025-09-26 16:59:00,WZ02,App,Gold,0,3,27.25,48.98,117,4
A7EEBA8F,2025-09-26 17:08:00,WZ02,In-Store,None,0,1,35.33,6.63,90,5
03FE2B6E,2025-09-26 17:11:00,WZ01,In-Store,Gold,0,3,14.94,50.32,18,4
FF2A9EB8,2025-09-26 17:12:00,WZ02,Delivery,None,0,1,8.03,10.57,81,5
80755165,2025-09-26 17:13:00,WZ01,In-Store,Gold,0,1,19.67,10.37,47,4
A26847CB,2025-09-26 17:14:00,WZ02,In-Store,None,0,4,23.09,42.01,38,5
531AF7CC,2025-09-26 17:24:00,WZ01,App,Silver,1,1,34.4,15.62,30,5
3E64BFF0,2025-09-26 17:37:00,WZ01,In-Store,Silver,0,1,24.39,15.09,27,4
1089AC45,2025-09-26 17:39:00,WZ03,In-Store,Gold,0,4,39.64,64.98,23,5
939F7E44,2025-09-26 17:52:00,WZ02,App,Silver,0,3,24.55,0.0,24,5
BC451AD6,2025-09-26 17:52:00,WZ01,App,Gold,0,3,21.29,50.98,54,5
0E837E24,2025-09-26 18:01:00,WZ01,In-Store,None,0,5,36.54,81.12,39,5
05376130,2025-09-26 18:12:00,WZ02,In-Store,None,1,2,14.0,23.7,51,4
